Series Name,Series Code,Country Name,Country Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP (current US$),NY.GDP.MKTP.CD,Low income,LIC,132424411135.095,154258677323.025,182611485357.926,213984967126.719,262439865763.814,308849619567.301,319703969961.856,357152533740.892,397459003243.105,405292212797.291,439350055197.637,469062546850.349,467056692405.371,489979322292.4,549267831351.999,495876417677.63,504129640270.574,508740161134.52,562977782713.026,..
GDP (current US$),NY.GDP.MKTP.CD,Lower middle income,LMC,1907223821900.99,2209428402039.46,2564028857163.17,3037465371972.35,3728927998302.27,4219890348022.91,4295995531514.35,5254415356676.67,6042961771190.92,6339638898015.05,6446886712489.79,6722603075159.65,6546021807241.73,6899234292487.57,7412210206869.53,7599755889622.71,7908592833397.55,7617243123611.1,8742534530876.31,..
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa,MEA,1152803780017.56,1361038013096.24,1636975231966.93,1917679365419.75,2264431798457.74,2821106999243.11,2548739058531.3,2976774354605.37,3354141645253.15,3627525794622.85,3565646482222.49,3592211517559.91,3164190818958.66,3192321834573.98,3313254839527.14,3477248660639.78,3472047486173.32,3115703083275.4,3679844251878.64,..
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (excluding high income),MNA,571741668218.646,679294610453.776,802026940478.939,935062294498.687,1140406398813.64,1406932702178.81,1370339352842.05,1580131074113.68,1627688462940.49,1756134156387.3,1615132171797.45,1600856649200.36,1439071224296.59,1475844160213.79,1464280101336.06,1390805044174.12,1393571952376.11,1274090477533.63,1493751699435.47,..
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,567773668218.646,674691510453.776,796901240478.938,929713994498.687,1134590698813.64,1399622302178.81,1362253652842.05,1570449574113.68,1616502362940.49,1743925756387.3,1601616671797.45,1586866949200.36,1425098824296.59,1460438760213.79,1448152101336.06,1374528444174.12,1376425284814.72,1258548859986.87,1475707612624.83,..
GDP (current US$),NY.GDP.MKTP.CD,Middle income,MIC,6719126826735.48,7976988421076.83,9495021112140.56,11271584256051.6,13930019930065.7,16663356643346.4,16279173312873.8,19858752192801.3,23690515814276.6,25254427945368.1,26753522183962,27662207338671.7,26209560891294.8,26449058918691.4,29057051626350.4,30904257823566.6,31590337549585.4,30468597959817.3,35845142448794.2,..
GDP (current US$),NY.GDP.MKTP.CD,North America,NAC,12356169212634.8,13248368139278.3,14217175927778.7,15140995757591,15949814312783.3,16329827601721.7,15859346076157.3,16672942337486.3,17399367444174.5,18088716899521.6,18696254170835,19362844040439.9,19769184098217.1,20230005494907.4,21133744509244.1,22265612481783,23130414629482.3,22712784167568.4,25310703498717.4,..
GDP (current US$),NY.GDP.MKTP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,OECD members,OED,31950565233670.1,35571973581079.4,37608264575121.8,39672833749644.3,43434190917838.9,46119509589721.7,43143050180137.1,45253475675468.4,48671490014135.3,48619314327642,49267243482596.6,50275463968704.1,47408827785076.9,48325357801747.3,50443932620191.4,53365828417753.3,53878590811090.2,52517052000302.5,58268353654249.4,..
GDP (current US$),NY.GDP.MKTP.CD,Other small states,OSS,122185787521.494,151592418235.51,183618365120.926,215566846653.238,263683060214.717,322811137532.933,277036373134.926,322389138599.801,396801004905.139,413799698417.739,431883194185.093,446440919346.858,370321666769.15,366357331468.492,398943208976.551,442887552059.799,433363259897.155,378315467558.57,453948317534.685,..
GDP (current US$),NY.GDP.MKTP.CD,Pacific island small states,PSS,4239147582.1742,4877984934.31825,5419206980.44492,5688861876.09593,6273720831.57944,6704430278.58872,6031363160.89503,6634292996.74596,7737745797.25176,8194344979.53028,8527969870.39633,9269083212.90386,9056069036.32567,9506189696.16224,10256217496.7143,10753159457.0687,10736233419.3753,9515995237.06002,9481916212.12622,..
GDP (current US$),NY.GDP.MKTP.CD,Post-demographic dividend,PST,30571659959800.7,33970941501173,35742433550540.5,37604944581732.8,41043664094172.6,43476546426063.8,40929474555120.4,42690916493047.3,45847253023209.9,45775120983869.8,46229908282673,47144535617382.8,44582794068882.9,45590496966553.4,47532321468162.7,50380112486266,50879345159852,49697795866801.4,54972726099855.8,..
GDP (current US$),NY.GDP.MKTP.CD,Pre-demographic dividend,PRE,330142744334.992,411735106343.784,514300311314.292,649918290406.744,786744320861.031,982230202619.607,897934810449.035,1055905663342.62,1230254131020.11,1336890547203.93,1466530528820.46,1557383366315.75,1328135339903.28,1220804621474.85,1301379794228.26,1356085560647.62,1401120806330.91,1316350192560.25,1434259111659.57,..
GDP (current US$),NY.GDP.MKTP.CD,Small states,SST,166302249347.489,200085239203.582,238334596300.495,277322686880.902,332280849951.039,400297221730.001,342906471261.259,393966899518.563,474621923870.952,495846765605.491,515643263034.158,532631759655.713,455047021121.134,446925210644.465,482789606323.108,529991321740.281,521527918170.426,453728268085.958,538706065410.038,..
GDP (current US$),NY.GDP.MKTP.CD,South Asia,SAS,791026659992.612,917083384278.021,1050602379488.52,1196088133181.89,1504161366105.49,1527613147687.66,1683172517764.44,2062468879446.42,2277344294977.84,2302398552628.73,2362709657679.32,2587788944338.2,2704835562385.54,3010758114572.05,3433881936826.05,3534209018062.62,3653950915835.84,3487013484521.62,4088770638066.94,..
GDP (current US$),NY.GDP.MKTP.CD,South Asia (IDA & IBRD),TSA,791026659992.612,917083384278.021,1050602379488.52,1196088133181.89,1504161366105.49,1527613147687.66,1683172517764.44,2062468879446.42,2277344294977.84,2302398552628.73,2362709657679.32,2587788944338.2,2704835562385.54,3010758114572.05,3433881936826.05,3534209018062.62,3653950915835.84,3487013484521.62,4088770638066.94,..
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa,SSF,555940077297.917,690812255725.888,820762533980.595,970281829917.527,1124138780569.22,1274373237911.07,1225729855281.53,1456994849056.92,1644140901970.72,1707694878522.48,1814868687370.51,1895924778369.51,1690060836683.94,1579958987215.2,1712748573322.83,1782358990338.71,1803362506027.61,1719009523108.91,1929052252557.39,..
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (excluding high income),SSA,555230420999.797,689968554934.93,819839325427.153,969261545771.209,1123102767856.12,1273406138843.78,1224882755983.73,1456025358365.88,1643075648287.61,1706636150625.68,1813540667451.14,1894537271575.48,1688644693413.51,1578467238378.88,1711173842424.55,1780721336679.5,1801676535161.84,1717749672914.59,1927598981029.07,..
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,555940077297.917,690812255725.888,820762533980.595,970281829917.527,1124138780569.22,1274373237911.07,1225729855281.53,1456994849056.92,1644140901970.72,1707694878522.48,1814868687370.51,1895924778369.51,1690060836683.94,1579958987215.2,1712748573322.83,1782358990338.71,1803362506027.61,1719009523108.91,1929052252557.39,..
GDP (current US$),NY.GDP.MKTP.CD,Upper middle income,UMC,4811817332427.07,5767481154258.84,6930925818089.84,8234042643341.19,10201008096217.9,12443466295323.4,11983177781359.5,14604336836124.7,17647554043085.6,18914789047353,20306635471472.2,20939604263512.1,19663539084053.1,19549824626203.8,21644841419480.9,23304501933943.9,23681744716187.8,22851374975033.8,27104087422750.6,..
GDP (current US$),NY.GDP.MKTP.CD,World,WLD,39152219944703.5,44123871631674.5,47784318320003.9,51780102663355,58349348476252.4,64120604168598.3,60803913019546.5,66605599347148.5,73857461479872.3,75500388177983.5,77606228872413.9,79732636600985.5,75186364779691.7,76469364472137.9,81409498368206.1,86466958777951.7,87654250895445.7,85116336691718.7,96527425918257.8,..
GDP (current US$),NY.GDP.MKTP.CD,Afghanistan,AFG,4539500884.0479,5220823684.66085,6226199249.32211,6971379033.26327,9715761649.79443,10249767311.213,12154835707.8987,15633856787.0425,18190410820.6235,20203572959.5023,20564485419.1684,20550582746.8448,19998156214.3988,18019558181.9602,18896352021.94,18418848299.5825,18904490262.913,20143442150.971,14786861638.4535,..
GDP (current US$),NY.GDP.MKTP.CD,Angola,AGO,17812704825.1957,23552047248.4301,36970918699.2523,52381006892.038,65266452081.386,88538610805.3214,70307166934.3311,81699526880.8079,109436566876.419,124998210652.243,133401582620.494,137244439121.374,87219300384.5072,49840491178.1518,68972769395.6274,77792944471.9494,69309110145.7687,53619073505.1377,67404287260.3199,..
GDP (current US$),NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,856396296.296296,919729629.62963,1022962962.96296,1157662962.96296,1312759259.25926,1370070370.37037,1228329629.62963,1148700000,1137637037.03704,1199948148.14815,1181448148.14815,1249733333.33333,1336692592.59259,1436585185.18519,1467977777.77778,1605944444.44444,1687533333.33333,1370281481.48148,1471125925.92593,..
GDP (current US$),NY.GDP.MKTP.CD,Andorra,AND,2361726862.30248,2894921777.99851,3159905484.39249,3456442102.622,3952600602.24473,4085630584.44412,3674409558.21061,3449966856.68832,3629203786.19154,3188808942.56713,3193704343.20627,3271808157.30038,2789870187.50693,2896679211.86628,3000180750.11297,3218316013.22626,3155065487.51819,2891022272.98687,3330281523.53915,..
GDP (current US$),NY.GDP.MKTP.CD,Argentina,ARG,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530163281574.658,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557531376217.967,643628665302.155,524819742918.669,447754609218.678,385540224628.292,487227339102.67,..
GDP (current US$),NY.GDP.MKTP.CD,Aruba,ABW,2044134078.21229,2254748603.35196,2359776536.31285,2469832402.23464,2677653631.28492,2843016759.77654,2553631284.9162,2453631284.9162,2637988826.81564,2615083798.88268,2727932960.89385,2791061452.51397,2963128491.62011,2983798882.68156,3092178770.94972,3202234636.87151,3368970253.05286,2610038937.56355,3126019399.06492,..
GDP (current US$),NY.GDP.MKTP.CD,Australia,AUS,467497961560.862,614326362213.686,695328522026.763,747906558849.955,854427259166.209,1055642793196.06,928626859078.192,1148610059015.24,1398405797101.45,1546892142709.84,1576380424746.08,1467545212521.8,1350615691821.28,1206535157956.03,1326516328531.56,1428288504767.07,1392227864397.08,1326901059123.21,1552667363236.06,..
GDP (current US$),NY.GDP.MKTP.CD,Austria,AUT,262273631180.054,301457562038.541,316092273276.015,336280064332.411,389185571506.052,432051935642.945,401758735822.211,392275107258.667,431685217367.511,409401816050.531,430190979705.962,442584815286.034,381971148530.543,395837353031.499,417261151844.977,454991174096.102,444621176100.548,435225238000.437,480368403893.364,..
GDP (current US$),NY.GDP.MKTP.CD,American Samoa,ASM,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,643000000,673000000,671000000,612000000,639000000,647000000,716000000,709000000,..
GDP (current US$),NY.GDP.MKTP.CD,Azerbaijan,AZE,7276753894.71541,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52909294791.9262,65951627200.2026,69683935845.2139,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48174235294.1176,42693000000,54622176470.5882,..
GDP (current US$),NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,8498560877.09175,10157553968.254,11222953328.6704,12864610865.2428,15778767389.7831,19112739364.8892,17613836494.0692,17176781065.8902,18644723860.9709,17226849165.6813,18178503835.4491,18558343304.8433,16211541593.4222,16913330976.7547,18080118186.009,20183510863.0054,20202479537.5193,19950471170.6465,23365361635.2201,..
GDP (current US$),NY.GDP.MKTP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,"Bahamas, The",BHS,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10562800000,11176100000,11861900000,11834600000,12357600000,12755800000,13192800000,9699500000,11208600000,..
GDP (current US$),NY.GDP.MKTP.CD,Bahrain,BHR,11074813829.7872,13150159574.4681,15968723404.2553,18504760638.2979,21730000000,25710904255.3191,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539468085.1064,33387712765.9574,31050638297.8723,32234973404.2553,35473776595.7447,37802005319.1489,38653318085.1064,34723357446.8085,38868663031.9149,..
GDP (current US$),NY.GDP.MKTP.CD,Bangladesh,BGD,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,195078678697.23,265236247989.155,293754646182.389,321379023557.462,351238474244.667,373902134700.41,416264942893.326,..
GDP (current US$),NY.GDP.MKTP.CD,Barbados,BRB,3209500000,3444500000,3819500000,4217450800,4674007450,4784925100,4465657300,4529928300,4657699450,4610096000,4677248300,4696344350,4724691200,4832811750,4981588900,5097283200,5324250000,4671800000,4843800000,..
GDP (current US$),NY.GDP.MKTP.CD,Belgium,BEL,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,483254171097.812,481420882905.001,523330354138.133,496152879924.727,521791015247.06,535390200131.018,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535830876745.097,525211810652.608,594104177539.525,..
GDP (current US$),NY.GDP.MKTP.CD,Belize,BLZ,1298000000,1389500000,1461500000,1581000000,1696000000,1729000000,1680500000,1738500000,1819500000,1903000000,2029500000,2138000000,2210500000,2258500000,2286000000,2315000000,2416500000,2080000000,2491500000,..
GDP (current US$),NY.GDP.MKTP.CD,Benin,BEN,5349258334.31914,6190270756.13743,6567654493.50831,7034111651.4964,8169048690.05254,9787735426.00897,9738626993.27696,9535345011.48797,10693321370.036,11141358105.9853,12517845127.6775,13284527850.2632,11388160997.1089,11821065852.1271,12701655845.9612,14262408079.7014,14391686309.033,15651545208.8783,17144918952.4682,..
GDP (current US$),NY.GDP.MKTP.CD,Bolivia,BOL,8082364816.16879,8773451751.5121,9549077918.69677,11451869202.1569,13120183207.6625,16674324661.8681,17339992193.7322,19649631308.1648,23963033429.4364,27084497481.9103,30659338885.6729,32996188017.3661,33000198248.3362,33941126200.0606,37508642165.3366,40287647930.4761,40895322843.7851,36629843805.0216,40408208528.1599,..
GDP (current US$),NY.GDP.MKTP.CD,Brazil,BRA,558229210852.965,669293772178.729,891630177209.99,1107640289661.2,1397084349956.35,1695824565928.67,1667019783635.09,2208871646202.82,2616201578192.25,2465188674415.03,2472806919901.67,2455993625159.37,1802214373741.32,1795700168991.49,2063507864886.88,1916947014067.55,1873274432754.47,1448559976218.19,1608981456325.08,..
GDP (current US$),NY.GDP.MKTP.CD,Bulgaria,BGR,21144982397.4144,26157892832.2011,29869284035.3218,34379808888.6039,44432811756.4731,54481376860.3695,52023505367.1714,50682061053.2016,57678241023.818,54300857424.4415,55810138436.4821,57082011260.3446,50781996712.7635,53953897624.4344,59199447421.4924,66363537115.2686,68915875214.6537,70240275010.1964,84056312734.3089,..
GDP (current US$),NY.GDP.MKTP.CD,Belarus,BLR,17827791321.3067,23144351851.8519,30207567316.6202,36954312354.3124,45277399813.6067,60763483146.0674,50874078052.2735,57222490768.7143,61757788944.7236,65685102554.8759,75527984234.2342,78813839984.3506,56454734396.5842,47722657820.6675,54726595249.1849,60031262269.3365,64409647193.8044,61371126414.1663,68205380706.6609,..
GDP (current US$),NY.GDP.MKTP.CD,Cayman Islands,CYM,..,..,..,4200439457.5783,4466438857.5543,4586114124.56498,4281868714.74859,4156990759.63038,4186223808.95236,4291159006.36025,4405954638.18553,4563017880.71523,4708336733.46934,4909498979.9592,5166467298.69195,5530377535.1014,5943589103.56414,5608989199.56798,5898449687.97711,..
GDP (current US$),NY.GDP.MKTP.CD,Channel Islands,CHI,7332574115.57254,8553956571.09378,8827299477.20007,9676410337.59329,11515258634.0085,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Cabo Verde,CPV,813260468.873834,924940272.389544,972241336.910099,1107571017.02452,1513040064.50412,1787968044.494,1697737296.24641,1663913071.40962,1865915544.12445,1741809808.96442,1850470042.43281,1859898513.26858,1596800287.16405,1663008687.09505,1769787215.42141,1966501117.61028,1981845740.70615,1703698676.69742,1936174043.45293,..
GDP (current US$),NY.GDP.MKTP.CD,Cameroon,CMR,15970315751.0277,18826215278.057,19509850837.2745,20910513974.6215,23928251333.7444,27715144580.2691,27932971683.4215,27507499709.071,30630912184.7789,30155064574.0734,33728622819.0912,36386546917.6861,32210232911.6626,33814337900.2831,36098550141.5897,39973839064.6084,39670977332.7348,40773241531.2395,45338283344.8175,..
GDP (current US$),NY.GDP.MKTP.CD,Canada,CAN,895540646634.787,1026690238278.25,1173108598778.68,1319264809590.97,1468820407783.26,1552989690721.65,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1742015045482.31,1645423407568.36,1988336331717.42,..
GDP (current US$),NY.GDP.MKTP.CD,Chile,CHL,76507577234.5965,99079230169.6389,122314960843.922,153840051814.059,172565850839.158,179663403196.985,171412642047.328,217105420016.533,251224856981.294,267175872540.066,277239461340.404,259405202008.001,242496649874.236,249298719723.108,276364933679.626,295402652037.155,278584733103.01,252727193710.018,317058508651.76,..
GDP (current US$),NY.GDP.MKTP.CD,China,CHN,1660287965662.68,1955347004963.27,2285965892360.54,2752131773355.16,3550342737010.84,4594307032660.79,5101703073086.04,6087163874512.21,7551500124203.36,8532229986993.65,9570406235659.64,10475682920594.5,11061553079876.4,11233276536737.2,12310409370892.8,13894817549374.2,14279937500606.5,14687673892882,17734062645371.4,..
GDP (current US$),NY.GDP.MKTP.CD,Colombia,COL,94641378693.223,117081522349.677,145619193046.094,161618580752.946,206181823187.675,242186949772.533,232397835356.357,286563099757.482,334943877377.472,370921317942.564,382116120909.218,381112110485.385,293481753078.868,282825012368.255,311883730442.045,334198218100.719,323109540251.855,270299984937.97,314464137241.33,..
GDP (current US$),NY.GDP.MKTP.CD,Comoros,COM,546885184.990174,633706149.25026,653845122.872074,698431827.740958,795673128.485442,915659192.825112,905341090.570115,907978723.547592,1023086183.79822,1015843368.79008,1116224161.07781,1149587651.69395,966029542.038859,1012835518.26037,1077439662.5798,1188797574.94753,1195019559.09381,1225039230.74083,1296089632.60039,..
GDP (current US$),NY.GDP.MKTP.CD,Costa Rica,CRI,17271760506.9483,18610594846.2083,20040642476.9817,22715540324.3032,26884700345.0342,30801744881.0001,30745712006.5307,37658614803.2775,42762617081.6522,47231651862.8399,50949672205.9168,52016408950.8936,56441917652.9812,58847016044.7363,60516043590.1832,62420165099.7231,64417670082.6127,62158002233.0279,64282438666.739,..
GDP (current US$),NY.GDP.MKTP.CD,Central African Republic,CAF,1142315573.75494,1272360594.5333,1337894284.8516,1461859832.28999,1699811358.87423,1993408071.74888,2067381766.36117,2142591375.85053,2437982839.63072,2510126699.05356,1691544192.38242,1894813504.52945,1695825708.45604,1825018190.85071,2072349794.23301,2220978978.17342,2221301400.72468,2326720920.59223,2516498299.01212,..
GDP (current US$),NY.GDP.MKTP.CD,Croatia,HRV,35022903386.8064,42013459301.7962,45835098187.6637,50915016294.105,60641942979.2183,70943300079.4666,63324394633.9008,60672093864.787,63408294943.4855,57369359295.2829,59032066091.7147,58423981441.1801,50242783066.1173,52397494687.4863,56323836169.7177,62316840749.9705,62327983579.5899,57472012426.6853,68955083280.1922,..
GDP (current US$),NY.GDP.MKTP.CD,Cuba,CUB,35901200000,38203000000,42643836100,48835925925.9259,54262870370.3704,56302129629.6296,57481481481.4815,59562962962.963,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,100050000000,103428000000,107352000000,..,..
GDP (current US$),NY.GDP.MKTP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,2933128491.62011,3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391,3020388826.81564,2995185474.86034,2496174748.60335,2699612458.10056,..
GDP (current US$),NY.GDP.MKTP.CD,Cyprus,CYP,14547325028.3126,17320552500,18433411267.2553,20072786350.5206,23968764029.5647,27844698989.3072,25945391775.4932,25800247911.9714,27642086581.2918,25048659899.7816,23961144906.3621,23226782250.5646,19909190058.804,21046951516.4932,22946726163.5789,25596474964.5725,25944504645.6957,25008448886.3507,28407867534.0035,..
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,8937567059.87754,10297483481.223,11964484667.9102,14451902467.9315,16737071816.38,19788515873.8942,18648373312.4241,21565720044.4634,25839749198.8233,29306235826.3885,32679745297.6453,35909040265.9328,37917704900.0794,37134799974.5225,38019265625.8845,47568210068.5136,51775830725.8441,48716960860.0664,55350968593.0597,..
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Rep.",COG,3503723244.83607,4656975222.72243,6650001213.82609,8072305415.35484,8782703766.99342,11649858744.3946,9723300390.77733,13148395201.8041,15655384440.3994,17692912613.1633,17958721571.7526,17912908765.9058,11890259136.1098,10219341276.8965,11094822713.3481,13670036996.0023,12750339022.9915,10483151175.8451,13366230219.5352,..
GDP (current US$),NY.GDP.MKTP.CD,Denmark,DNK,218096033517.009,251373002954.382,264467336457.17,282884947702.966,319423424509.066,353361038818.383,321241303699.006,321995279401.502,344003137611.271,327148943812.137,343584391647.927,352993631617.708,302673070846.857,313115929314.339,332121063806.391,356841216410.068,346498737961.635,355222449505.211,398303272764.46,..
GDP (current US$),NY.GDP.MKTP.CD,Dominica,DMA,343311111.111111,367200000,364255555.555556,390251851.851852,421374074.074074,458188888.888889,489074074.074074,493825925.925926,501025925.925926,485996296.296296,498296296.296296,520207407.407407,540737037.037037,576229629.62963,521551851.851852,554770370.37037,611537037.037037,504214814.814815,554181481.481481,..
GDP (current US$),NY.GDP.MKTP.CD,Dominican Republic,DOM,21403167848.1444,22322395368.0274,35777570135.5225,37879869897.8979,43965420072.4107,48122547177.1881,48261033298.2133,53860175555.9961,58029750745.6495,60681537195.7996,62682163837.347,67179914026.9623,71164825256.6849,75704720189.5607,79997975621.8654,85555378042.8196,88941299733.5018,78844702329.0785,94243453937.4462,..
GDP (current US$),NY.GDP.MKTP.CD,Ecuador,ECU,32432858000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,101726331000,99290381000,99937696000,104295862000,107562008000,108108009000,99291124000,106165866000,..
GDP (current US$),NY.GDP.MKTP.CD,El Salvador,SLV,13243892200,13724810900,14698000000,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26881140000,24563020000,28736940000,..
GDP (current US$),NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,2484745935.09329,4410764338.66733,8217369092.65224,10086528698.8604,13071718758.7373,19749893536.3204,15027795173.2187,16314442183.3477,21357344847.4966,22388345810.2466,21948835350.3425,21765454404.421,13185496836.4124,11240809132.4145,12200912828.3695,13097011143.2874,11364133801.8914,10099158074.7273,12269392839.7472,..
GDP (current US$),NY.GDP.MKTP.CD,Estonia,EST,9874013098.46432,12145911801.2422,14106790200.2239,17022870405.2189,22449129482.617,24341678628.9732,19633031397.6104,19523477325.6235,23213994093.4631,23019150071.1867,25115753366.1114,26634083965.0987,22890762090.1508,24072829276.7744,26924385103.0659,30624720196.229,31081901909.2156,31370395572.7658,37191166151.98,..
GDP (current US$),NY.GDP.MKTP.CD,Eswatini,SWZ,2197612701.09852,2770082791.50412,3178126491.90949,3291353835.93,3469363996.36642,3294093485.20796,3580417066.92472,4438778424.30203,4820499924.2539,4886533032.88672,4597532029.70451,4422968339.67584,4063245671.29285,3816022046.82656,4402969225.92165,4665237415.12526,4495264160.86577,3982226055.38454,4743335152.94181,..
GDP (current US$),NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,80288461538.4615,78782467532.4675,89600665557.4043,107426086956.522,130437828371.278,162818181818.182,189147005444.646,218983666061.706,235989672977.625,279116666666.667,288434108527.132,305595408895.265,329366576819.407,332441717791.411,235733695652.174,249712999437.254,303080865603.645,365252651278.852,404142766093.053,..
GDP (current US$),NY.GDP.MKTP.CD,Faroe Islands,FRO,1501935425.11043,1724758391.61423,1759742533.64238,2017673370.55223,2339015742.96894,2489888389.79228,2296051036.20661,2331786419.1604,2505746270.04675,2427190332.32628,2690116268.71784,2913995545.65702,2573908649.0584,2813286391.25332,2980054218.60092,3188610521.64824,3275706960.14634,3248696901.60652,3649886275.07118,..
GDP (current US$),NY.GDP.MKTP.CD,Finland,FIN,171652458349.411,197479443979.151,204885494686.381,217089269791.764,256378067752.158,285716311136.719,253497520828.515,249424310816.667,275604356167.316,258290060227.734,271362405890.589,274862826772.156,234534382384.766,240771351298.833,255647979916.471,275708001767.843,268514916972.549,271891788362.647,297301883523.251,..
GDP (current US$),NY.GDP.MKTP.CD,France,FRA,1844544792036.86,2119633181634.37,2196945232435.8,2320536221304.7,2660591246211.77,2930303780828.12,2700887366932.03,2645187882116.67,2865157541994.17,2683671716967.19,2811876903329.03,2855964488590.19,2439188643162.5,2472964344587.17,2595151045197.65,2790956878746.66,2728870246705.88,2639008701648.26,2957879759263.52,..
GDP (current US$),NY.GDP.MKTP.CD,Greenland,GRL,1558753434.43083,1822486688.58807,1849805732.96203,2013099482.07439,2249811708.94796,2499107510.64122,2529948329.57153,2503156060.52524,2684467375.71479,2609667673.71601,2684952726.88425,2842048997.77283,2499115623.00272,2707146783.13056,2851610655.92391,3055791340.7025,2994332323.74726,3076015346.7541,..,..
GDP (current US$),NY.GDP.MKTP.CD,"Gambia, The",GMB,487038821.611959,961900106.892751,1027702254.38664,1054113426.70947,1279704744.82781,1561763437.0325,1450140385.97229,1543292392.54605,1409694553.90934,1415006238.09509,1375608956.10386,1229460601.92174,1378176868.31568,1484579844.37143,1504909753.28746,1670670668.5939,1813608279.65044,1812169483.72578,2038417462.37695,..
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,3446441698.00738,3635458132.65317,2937071767.25576,4220019242.74824,6281917655.90249,6964179193.84418,6716904568.76482,6853467857.61127,6785137172.77058,7638045254.42864,8376613843.27265,8778473614.54728,8794202443.67366,8595955581.21787,10324668266.5921,11857030336.5252,13442861443.7506,14177835816.2777,16091817842.2342,..
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,477458598.710737,532062927.382438,587029054.444652,592365688.05204,696910810.918663,868154708.520179,830126469.986608,849878424.225986,1099818651.98114,989271229.637162,1046087417.96916,1054915645.19654,1048229629.42039,1179004941.22904,1350177127.5523,1504630120.99275,1439638443.38133,1431758242.90375,1638517533.16504,..
GDP (current US$),NY.GDP.MKTP.CD,Ghana,GHA,7632406552.83803,8881368538.07671,10744675209.8984,20440893017.1566,24827844949.6033,28678701891.0957,26048108185.0534,32197272797.2028,39337314809.9434,41270954737.2459,62823043706.4702,54782847752.5375,49406568432.6711,56165172898.8695,60406382898.5174,67299280679.563,68337537815.7703,70043199813.6885,77594279054.8795,..
GDP (current US$),NY.GDP.MKTP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Greece,GRC,202370140236.265,240963562236.127,247875422204.414,273546728473.073,318902829550.733,355908689477.445,331308500253.274,297124961971.501,282995942006.557,242029307133.408,238907690051.13,235458133124.608,195683527003.375,193148146586.933,199844406013.531,212049447242.111,205257014892.502,188925995936.807,214873879833.648,..
